incident_name,hacker_address,related_address,relation_type
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x90ff667d98078cefa5e8df2d500ca6b986bf7791,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x9a1071d17b8126679aeca3ef152f784bca339c3a,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0xdef1c0ded9bec7f1a1670819833240f027b25eff,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x0000000000000000000000000000000000000000,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x722122df12d4e14e13ac3b6895a86e84145b6967,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x339afd9765dbecb2cdfe520ca22edf35c1a80594,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0xf605e99469ec8463a79cff611a47cc300032672f,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x4ce7db05af5e573171fb2f79f28711cc975373fa,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x663a5c229c09b049e36dcc11a9b0d4a8eb9db214,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,counterparty
Etherwrapped_Rug_Pull,0x42960c7f91e7aca98f374296df900cb4d6b09601,0x9010a15184da16e3a7c5b4aa50094dfe3bb36989,counterparty
