incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
Rari_Capital_Fei_2022,Rari_Capital_Fei_2022,0x6162759edad730152f0df8115c698a42e666157f,Rari Capital Fuse Pool Exploit Exploiter,2022,4.0,80.0,Post-2021 Research,Rari Capital Fuse Pool Exploit
