incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName,contractAddress,tokenName,tokenSymbol,tokenDecimal,tokenID
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0xae03b08f220e5d7750e97e67ea85ac6e69649f6fd6d8324434f341e094cef43d,12419856,1620826120,0x07e02088d68229300ae503395c6536f09179dc3e,,0,4819803,300000000000,4819803,0x60a06040,,,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x7cc7d935d895980cdd905b2a134597fb91004b5d551d6db0fb265e3d9840da22,12419918,1620827026,0x07e02088d68229300ae503395c6536f09179dc3e,0xc5ac25cfc2b8284e84ca47dad21cf1319f732c11,0,8000000,0,5369039,0x8dc3b136,,,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x6c1f106709094d3d6f43449cbb9d7a147897607ccee5919774a4f80ec7bf70f4,12419936,1620827289,0x07e02088d68229300ae503395c6536f09179dc3e,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0,53785,331000000000,46770,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x50b070157ed8cc87c393a3adbeaec31d379e55effb489e7a1a08ca9c6d5164ec,12419939,1620827330,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,1779961,331000000000,1231825,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x11df642ea8a3113498d926e2c51c1a21d81995fe3175d613b60d4c850ee1f8df,12419950,1620827458,0x07e02088d68229300ae503395c6536f09179dc3e,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,83160,331000000000,71881,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x22ce5e1950871658e4bd75688f9c6be96246e4a8e28fa80c3adacd526d4a481d,12419956,1620827495,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,1329798,331000000000,968025,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x32c9d8502d941c7c30bdb1b51afcbc8c02da6cbb3f3011f6b3c0dbb5ef56b693,12419974,1620827767,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,1094623,331000000000,839351,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0xec314a2921d68bbf4097b9e5d754646ed686e8a6255bf6813289622ec652e820,12420025,1620828448,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,2089014,346000000000,1461646,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x262d13e59457db5f19e0eec0124632b659d61f922d7ab1e7c5fa4b2f2c5161d6,12420031,1620828554,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,1218461,346000000000,908471,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0xd5ad5565450b71fe2e3b02d6f56a754ee83bf7ebba7fed5d98b983c0f156932c,12420047,1620828823,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,1061161,346000000000,777495,0x7c025200,0x7c025200(),,,,,
xToken,0x07e02088d68229300ae503395c6536f09179dc3e,normal,0x3cc6c5ee66d66f3d13c58b440f6746f2ee731b2921ff6d4109ddc72485948d55,12420064,1620829129,0x07e02088d68229300ae503395c6536f09179dc3e,0x11111112542d85b3ef69ae05771c2dccff4faa26,0,899987,346000000000,662078,0x7c025200,0x7c025200(),,,,,
