incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
SaturnbeamFi Rug Pull,SaturnbeamFi_Rug_Pull,0x562331d30b14310870e29ead7a506c897e1d1657,SaturnbeamFi Rug Pull,,,,,
