incident_name,hacker_address,related_address,relation_type
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x06e0feb0d74106c7ada8497754074d222ec6bcdf,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x04ad70466a79dd1251f22ad426248088724ff32b,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xa4eff1f24a45ae0980364557c21f1c448de1aae9,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x376c4c43e092bd48a9cdc8259dec833bbd6d6860,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xd1917932a7db6af687b523d5db5d7f5c2734763f,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xbddab785b306bcd9fb056da189615cc8ece1d823,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xf905d5519aa1486d80cc152d1f0893c7f62d8b3b,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xe5ccfca59acd6a3dea18a97a8d12a1fc5be09b13,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x708b63545467a9bcfb67af92299102c650e34a0e,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x291b7ea9b59c8e242a89b8f3e4bd5b84afa5b9f3,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x322f4f6a48329690957a3bcbd1301516c2b83c1f,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x68e0f675bac128529eb841ddb42bebd9c8a73c03,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xb7fbe91752dd926a5ea103f1b2e8b6fd2cee4d91,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x0e57edba0fccb1e388926193c873120cab961fee,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x4c1c4957d22d8f373aed54d0853b090666f6f9de,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x0000000000000000000000000000000000000000,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x46107411e40183b665617780b2f03947d24bc6a7,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0x9ec251401eafb7e98f37a1d911c0aea02cb63a80,counterparty
Bitpoint_2,0x1503b6cb665fea9a128a56244df392e950593486,0xbcae2a1a60280822ea24bb3085ae5cbe2c67fe86,counterparty
