incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
PlayDapp_2024,PlayDapp_2024,0x2f3a8f2c9b59be4a3e6c4b5f50a7c8b6f8e3a9d4,PlayDapp Private Key Compromise Exploiter,2024,2.0,290.0,Post-2021 Research,PlayDapp Private Key Compromise
