incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
Nexus Mutual  1,Nexus_Mutual_1,0x09923e35f19687a524bbca7d42b92b6748534f25,Nexus Mutual Hacker 1,,,,,
