incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName,contractAddress,tokenName,tokenSymbol,tokenDecimal,tokenID
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x2ed48bb7e49ae123002f79c6e46da1ee91300cdfd49a1f03d22616dc2604e279,13007394,1628731975,0x0eba461d9829c4e464a68d4857350476cfb6f559,0xd8428836ed2a36bd67cd5b157b50813b30208f50,1260594182950917882,21000,39000000000,21000,0x,,,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x26aa86261c834e837f6be93b2d589724ed5ae644bc8f4b8af2207e6bd70828f9,13007501,1628733499,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,191134,100000000000,102199,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xec0c3c24400bd82c04a1ec52f825770c24f8976d92f0aedaf4f92a79ae1a03a0,13007522,1628733797,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0xe592427a0aece92de3edee1f18e0157c05861564,0,380598,80000000000,253644,0xac9650d8,multicall(bytes[] data),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x708d4e2b0e31f8060a5d1f9eebc37c646d2526d3e5b850aa4133d1767ec90155,13007529,1628733862,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0xe592427a0aece92de3edee1f18e0157c05861564,0,383953,37114934259,59121,0xac9650d8,multicall(bytes[] data),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xaf9c060065904a2b9ac655b6bcb6b7d3c335e15864e93fe52bef7fba1de87050,13007532,1628733963,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,26999973,50000000000,15423231,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x29633e232fd116eadeb11695ab3d2b3749cc4656a43f8dad5cd6d6994fab6e7c,13007552,1628734123,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,20973634,55000000000,15188926,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xc9ace38efa107a3ad9f5026bfb49409f7264f257edbcaf0b8da66081c37632c3,13007553,1628734142,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,24000000,55000000000,15065710,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x306df0413b792a45a7feae63deb82ef41cfe60ab01f94bff1c876b7ba239c07f,13007570,1628734333,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,26947294,50000000000,14436507,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x4a36a5199dbf626eb923b38c8655f17a36fff4631113d242081f34766ef45608,13007577,1628734418,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,20000000,55000000000,14600676,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xa72af27799a62b3775c3ceded7c06eb841b3c20777dccb33f41476c17a522860,13007609,1628734803,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0xe592427a0aece92de3edee1f18e0157c05861564,0,567876,100000000000,433854,0xac9650d8,multicall(bytes[] data),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x3cef4b8684f66c897bf1a6c06388262cb5dadecad83ba6cd75bbaf22af646eb6,13007620,1628734909,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,20099923,55000000000,15065748,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xfa204f105aa207a5e53307305a46254aecb862b5b5eeefa759566e7a579361d2,13007631,1628735027,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,26999895,57000000000,16037076,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0x545d94aad1322cd92e30a1c4b92311179d29703fc27f43c5df7feb69c509950c,13007637,1628735078,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,27026365,57000000000,15968686,0x53dc9c92,h(address[] _addresses),,,,,
DAOMaker_1,0xd8428836ed2a36bd67cd5b157b50813b30208f50,normal,0xeefc22f2dbd8e1b886a7e59f66511e2735f4d04484f6258a9db6e661ed490f7b,13007638,1628735113,0xd8428836ed2a36bd67cd5b157b50813b30208f50,0x1c93290202424902a5e708b95f4ba23a3f2f3cee,0,27000000,57000000000,15859236,0x53dc9c92,h(address[] _addresses),,,,,
