incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
AnubisDAO Liquidity Rug 1,AnubisDAO_Liquidity_Rug_1,0x872254d530ae8983628cb1eaafc51f78d78c86d9,AnubisDAO Liquidity Rug 1,,,,,
