incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName,contractAddress,tokenName,tokenSymbol,tokenDecimal,tokenID
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x102ab22debcbdd92680a2d702e8eb316992a449c21af6218c46053a19d517f2a,15690984,1665082547,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdac17f958d2ee523a2206206994597c13d831ec7,0,48885,13906831902,48885,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x557252ffbebfcb79fba9e7e8818eb02bae8321c3df4a852a6d33feb88bc978c4,15690987,1665082583,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xfa9a30350048b2bf66865ee20363067c66f67e58,0,521632,13553005387,325649,0x0eb1d299,"exchange(uint256 _amount, address[6] _route, uint256[8] _indices, uint256 _min_received)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x3cfcb71d6d03fd9605adb4038b01f28537ae5611d19723faed5a0e33d7ebdb2f,15690990,1665082619,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,60760,15887209041,60311,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x07d6ce86197cc608368f75f7d062ebfa0705eeea52e9789d9161d3e86c01b460,15690993,1665082655,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0,239775,15881648921,144367,0x3df02124,"exchange(int128 i, int128 j, uint256 dx, uint256 min_dy)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x249aeb65b6335d01a53e92e832b1d59469b9a874f27b4a8a6124e657ea966b02,15691078,1665083675,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0,215802,18600743921,127243,0x3df02124,"exchange(int128 i, int128 j, uint256 dx, uint256 min_dy)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x314373a68738a634ae765d17089565bd670e91ec3a8fc870e04dd43718f82b77,15691087,1665083783,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdac17f958d2ee523a2206206994597c13d831ec7,0,48897,17650160471,48897,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x77eca75801b98a4effcae267561ef39e60eaf2889c6f27d6535a55efd6e0a331,15691093,1665083855,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,1156317,22029823033,918544,0x5ae401dc,"multicall(uint256 deadline, bytes[] data)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x7973605ab2611c025acbebfddee95103993789784bb650a91d39b74debab41a5,15691097,1665083903,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x58a3c68e2d3aaf316239c003779f71acb870ee47,0,1343435,24314936163,995329,0x489c7c7c,"swap_into_synth(address _from, address _synth, uint256 _amount, uint256 _expected)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x16a3f3a1481d8a8384ac8e3279b7270896796577a1e1f728e56b42ae0cb55466,15691261,1665085871,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x58a3c68e2d3aaf316239c003779f71acb870ee47,0,1279356,19018536504,932023,0x489c7c7c,"swap_into_synth(address _from, address _synth, uint256 _amount, uint256 _expected)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x925eed1d337a39f1020e03aa79f72357224252a987bdf93915a98b31139107da,15691539,1665089219,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,1120017,10997863310,881576,0x5ae401dc,"multicall(uint256 deadline, bytes[] data)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0xaaa5daae62e21f5b09a5e1a02ef6604b85ddfac115532442fc258cc2121160f5,15691542,1665089255,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdac17f958d2ee523a2206206994597c13d831ec7,0,58676,13409137446,48897,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0xc4fe0ce0d4236d349018050bbcdfc56f445cc5de90e53483d2e43a5c5d618700,15691789,1665092231,0xa2bfc42c0000a4f97a09783979a73844f43635bb,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0,22088,11021964753,22088,0x63616e20,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x72ac1dab47eaeaab13ff6bc8bca7d90cc1c3b654629bb19ac60740a62c209b4c,15691802,1665092387,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdac17f958d2ee523a2206206994597c13d831ec7,0,58676,100000000000,26847,0x095ea7b3,"approve(address _spender, uint256 _value)",,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x01900806d68052111b6b934a7d14b407a8408ce56100d4a5e83c553df8692a0a,15691896,1665093515,0x1035dab2ba355026e5cc442ef6c959aacee52c7c,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,15824683119000,21000,8886783157,21000,0x,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0xb854723a102bdd9219d9c2ddc9afcb5f7991ef259c0742e646dd1d8e8f1a3582,15692002,1665094787,0x69bd3a56f8f438f95be0f0eb9a16274fd8cdf68d,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0,39468,8335769248,26312,0x48692c20,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x427687168178ef464cc75f19071266cbd3dfdf44993278e18677ad2e881d9dfe,15692095,1665095915,0xe559258b47f467a7ad0c018f92747aeeb0e70a3c,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,10000000000000000,21000,8240770535,21000,0x,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x51eb3be0a17e2a9d61587f38a20202b0a2c03b62345137d50bb17a81de6e43cd,15692146,1665096527,0x5b05461beb06669082ed53b9de8e698635049c24,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0,21880,6564912124,21880,0x68692059,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0x703bf4de640e72e96ae0fcc572357240acbc2d2066d2f103a7b5a9bdedd747f7,15692159,1665096683,0xdf3564d5fd4f3a93425a99a5c3b03b762663d307,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,1000000000000,21512,7000000000,21512,0x42696720,,,,,,
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,normal,0xe246284c21827d7f4bb458103c96a9a7aa41d61ebc8d7f34a67f2be0027a66cb,15692190,1665097055,0x96bccf2dfbe32928878b3ca60f0705718769f3f7,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0,500000,6656617272,23464,0x48656c70,,,,,,
