incident_name,hacker_address,related_address,relation_type
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x1370bba710639b7f5b9323f7d3ca8863ce21c171,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xa8dc2a066524ea17b7574bf664a4b9635cb54ae1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x674fd9cc71527a466069e0b6b99007785ebf814f,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x43b739f4000065e371452f980b7a4cef7655e0e7,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x0b3bfb65881aaa5fafd8488f3c1e15ed12d8a3bb,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x67776f14e5e9e7845e33fb0c2a3c709d259d01eb,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xe26cda27c13f4f87cffc2f437c5900b27ebb5bbb,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x26d660a91faefcc9a6c2a6c9dfb64016b2141116,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x97d94efeff0d8317165d9d08ba473894f9300e95,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x112ab9c1b1d0e4b5a837ad1ef629a469b3cc7f38,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x6180f460324d399605d885a23e999d0fc0278b07,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x1c5cb5b9b5e82b8948410fc0593c624c2a81d922,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x41ccab2d96be7dff6ec46ed3c30111d996e2dd53,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x55cb754c7f99ea324bb1b0dbe626a66a2d4d30b3,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x5623db20b42e704d5198e7a31dfadbed2e6d5cec,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xc92eb8c1ae319f0d993db4e59204bab588885608,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xa6055e3bef9d44bca93f7e9aaad0e4dcc201b0c5,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x68a74dc424fd6869523a638226bc042f842e8780,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x5041ed759dd4afc3a72b8192c143f72f4724081a,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xd036a6ca5a77923d14dd23b345cb0bb16980763a,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xe18c293e4f429ed75d2581e4a66620a5ccc471d1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xa12a635362203c561845f1090bff55db0b980aa7,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdc1a16194e246a7483780b65f52fe197742c8ae1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x3d51bae4b6342bb350f4b0321b3bde0ae09b8138,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x166580f9f70928f49e312dc11c12d014f66583dd,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x3f3be850cfcb3d720b0cc16101ceeee1dec2940d,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x16813d1861586f12cfaa1de81d9907112f44fbd9,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xc91a71a1ffa3d8b22ba615ba1b9c01b2bbbf55ad,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xeed78c12c624b22793aa9d74aa6ccac4f5b6053a,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x8f9948ab0e90fa274410765e2739de915de8d982,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x15060fe59ac2e67739ee53a1606341d5765e9632,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xb5b7e5106df778e04853c8e94e9a153d5771f2f1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x7f463290f429118add2f8d7df4c41485916f3be4,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x68ca006db91312cd60a2238ce775be5f9f738bba,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x96bccf2dfbe32928878b3ca60f0705718769f3f7,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x95bbd013d19e10a5624c057e617030a7ab2a83b2,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x68b9c2041c9394e04b67b3dd19beb23db92fef13,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xd073fdd9bc8e02507c089661c99b0b13496c114b,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdb8e337655188b71e126ebccc37759c87db38f76,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x0d8baf560915f8f494576dd305729aa7d00d78ab,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xc80ef0d1eafedfd8f5b84d2121c374b86d89306c,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x5363529b5f43badf565ad55858386efad3d6d3fb,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x188782ebceb28748fa1fcb99a7d92b758919c101,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xaf49c2e91c4a4c04546c89237a7f6672c157bc91,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x7e97f06cef50b9793c23aebb3ea2f2b6764d3ab1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x351db880201d1346179100c034cae97f76892af1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x9cbf36936c55a4c52dda985b921de368c86d8722,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x19adee3c16c7f498e58170b57bc173ce65523596,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x290ca4da2c963dea5ae736469a5b8a53d64d4e6a,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x32d84562a03b74db96be91737fb40b4b6a656c41,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x8383476caaeabcefc5afadf1b3fb15f58d489e25,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xf751fed30c1fb423abbeda2be9818c02f62e06f2,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x01af730c3a9386d17bf852cfd011b70db90013f2,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x7d242354bcba069f423d3272ccc628aaf2bfb321,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x03ca42b33c059a5ffe370d7fd5312b440b5334c9,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xfb98fbcb48332ab8832e6f008c7fc5c59bcf8bf4,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdf3564d5fd4f3a93425a99a5c3b03b762663d307,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xcffa7148f85e4fa3a6863f29c1774eae9ce5b7a0,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xac5ceab2eda779f48e9c16baedf0dc44992c88aa,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdc2eb34e34af4d6ded7f20293f9d7d52fba4d06c,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdc9f61d46f935841062ed163d2c2d3d23133082b,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xfd93d4e020a8c778524ef82bfa81801dbbe62c92,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x10ba3300c1e673a59070927b85dd49f030aa9bcc,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xbbac5b019876534c3c399f56e150684c5015f670,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x2dbd330bc9b7f3a822a9173ab52172bdddcace2a,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x9c1078a76d7586eb51b37b1f4938fbd6b61072b1,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x6226e00bcac68b0fe55583b90a1d727c14fab77f,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0xdda598dafda1e4d513744447616a2a8fed415a33,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x00c96677d1528ba98dfff67e469356806c07e687,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x1cd00e043275fa3d6d4f29b6a5e426f967eab307,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x643695d282f6ba237afe27ffe0acd89a86b50d3e,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x00ba88ed120c27941ddd8a5e1d1278c0af58a0cf,counterparty
BNB_Bridge_2022,0x489a8756c18c0b8b24ec2a2b9ff3d4d447f79bec,0x5b05461beb06669082ed53b9de8e698635049c24,counterparty
