incident_name,hacker_address,related_address,relation_type
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x7659ce147d0e714454073a5dd7003544234b6aa0,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x71e9b2010cec7ff0017e3cac4e7e598223abf040,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x881d40237659c251811cec9c364ef91dc08d300c,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x8c335dd3059430c03385a26322ae644d922d2a54,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x0000000de40dfa9b17854cbc7869d80f9f98d823,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x43a96962254855f16b925556f9e97be436a43448,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0xc6a32ad7d94a879701d9a5080f002277a6873378,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x74de5d4fcbf63e00296fd95d33236b9794016631,counterparty
ChainPort_1,0x4d9935687badb3bb766a412e6c9f16a4e8c7843a,0x88a9a52f944315d5b4e917b9689e65445c401e83,counterparty
