incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
WazirX_2024,WazirX_2024,0x27fd43babfbe83a81d14665b1a6fb8030a60c9b4,WazirX Multi-Sig Wallet Compromise Exploiter,2024,7.0,235.0,Post-2021 Research,WazirX Multi-Sig Wallet Compromise
WazirX_2024,WazirX_2024,0x35ffd6e268610e764ff6944d07760d0efe5e40e5,WazirX Multi-Sig Wallet Compromise Exploiter,2024,7.0,235.0,Post-2021 Research,WazirX Multi-Sig Wallet Compromise
