incident_name,hacker_address,tx_type,hash,blockNumber,timeStamp,from,to,value,gas,gasPrice,gasUsed,methodId,functionName
Gatecoin_3,0xc062dceed93087c9112ff7b02d53e928e49cec09,normal,0x01df47300ba3ba2553520b73d01c39d016af423e6bd434b2e92174cd62082685,1504459,1463066612,0x04786aada9deea2150deab7b3b8911c309f5ed90,0xc062dceed93087c9112ff7b02d53e928e49cec09,5000000000000000000000,90000,20000000000,21000,0x,
Gatecoin_3,0xc062dceed93087c9112ff7b02d53e928e49cec09,normal,0x682f497540eac08fbacd4bdc6c1613b3c3a360abc03e232548f65e8365b83661,1504477,1463066794,0xc062dceed93087c9112ff7b02d53e928e49cec09,0x32be343b94f860124dc4fee278fdcbd38c102d88,4999999370000000000000,21000,30000000000,21000,0x,
