incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
Heco_Bridge_2023,Heco_Bridge_2023,0xdfd7aa554653ca236c197ad746edc2954ca172df,Heco Bridge Exploit Exploiter,2023,11.0,86.6,Post-2021 Research,Heco Bridge Exploit
