incident_name,clean_incident_name,address,label,year,month,amount_stolen,source,description
Popsicle Swap  ( Deployer),Popsicle_Swap_(_Deployer),0x3a9d90ed069021057d9d11e78f142f2c4267934a,Popsicle Swap Hacker (Contract Deployer),,,,,
